wavelength,flux
5718.8975,195177.1
5719.5394,195385.9
5720.1814,195704.7
5720.8234,198044.8
5721.4653,197227.2
5722.1073,197952.1
5722.7492,196896.5
5723.3912,196312.9
5724.0332,198298.9
5724.6751,197837.6
5725.3171,197441.0
5725.9591,198454.9
5726.601,197622.1
5727.243,197652.9
5727.8849,196026.2
5728.5269,195224.9
5729.1689,195092.2
5729.8108,195251.6
5730.4528,196822.2
5731.0947,197956.6
5731.7367,196318.3
5732.3787,196863.1
5733.0206,196133.4
5733.6626,195051.5
5734.3045,195638.3
5734.9465,196094.0
5735.5885,197272.7
5736.2304,196726.6
5736.8724,195633.2
5737.5144,196493.3
5738.1563,197244.5
5738.7983,197854.3
5739.4402,196411.9
5740.0822,195839.2
5740.7242,197256.8
5741.3661,197347.6
5742.0081,196759.1
5742.65,196212.6
5743.292,195587.5
5743.934,195815.9
5744.5759,195891.6
5745.2179,195415.1
5745.8598,196546.7
5746.5018,196770.7
5747.1438,196849.8
5747.7857,196601.8
5748.4277,197403.3
5749.0696,198250.9
5749.7116,197944.4
5750.3536,195705.1
5750.9955,196361.2
5751.6375,196073.8
5752.2795,195528.1
5752.9214,195312.6
5753.5634,195165.4
5754.2053,193873.8
5754.8473,192799.2
5755.4893,192739.7
5756.1312,191328.9
5756.7732,193648.3
5757.4151,193751.1
5758.0571,194165.9
5758.6991,195556.8
5759.341,196511.2
5759.983,196070.5
5760.6249,197795.9
5761.2669,196552.5
5761.9089,196427.2
5762.5508,195506.5
5763.1928,192433.8
5763.8348,193023.1
5764.4767,192516.1
5765.1187,193211.2
5765.7606,193128.4
5766.4026,193857.5
5767.0446,195703.9
5767.6865,195559.2
5768.3285,196553.5
5768.9704,196350.1
5769.6124,196210.6
5770.2544,196199.4
5770.8963,196555.4
5771.5383,196660.4
5772.1802,196390.4
5772.8222,196104.9
5773.4642,196143.6
5774.1061,195839.1
5774.7481,195302.5
5775.39,195713.8
5776.032,195656.3
5776.674,195638.1
5777.3159,195902.3
5777.9579,195654.5
5778.5999,196022.6
5779.2418,196110.1
5779.8838,196095.4
5780.5257,195714.8
5781.1677,194522.4
5781.8097,193473.7
5782.4516,191752.0
5783.0936,190807.2
5783.7355,191430.9
5784.3775,192426.9
5785.0195,191585.5
